id,created_at,geo_coords,hashtag,place_coords,place_name,retweet_count,source,text,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count
970044696612384768,2018-03-03 21:14:12,,,"[[-158.08295, 21.501036], [-158.08295, 21.551929], [-157.991712, 21.551929], [-157.991712, 21.501036]]",Whitmore Village,0,Twitter for Android,knowing the truth is hurt😞😓,"🌴oahu hawaii🌴 lhs'20🔰 fav. singers  Regine Velasquez, Sarah G, Mariah Carey",1377,44,0,3237368905,0,,_jams20,maicaaah,723
970044663452262400,2018-03-03 21:14:04,"21.399648, -157.797365",hiring; job,"[[-157.830997, 21.385091], [-157.830997, 21.428755], [-157.760186, 21.428755], [-157.760186, 21.385091]]",Kaneohe,0,TweetMyJOBS,We're #hiring! Read about our latest #job opening here: Service Representative - Windward - https://t.co/ZZrOzS8DcE… https://t.co/sHzuREk2Cd,"Follow this account for geo-targeted Customer Service job tweets in Honolulu, HI. Need help? Tweet us at @CareerArc!",0,316,0,71958892,38,"Honolulu, HI",TMJ-HON CstSrv Jobs,tmj_hon_cstsrv,205
970044654237331456,2018-03-03 21:14:02,"21.308920, -157.849493",,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,TweetMyJOBS,"We smoothed out the road ahead to keep you learning, growing and gaining. Whether you’re in our clubs or at our off… https://t.co/tpNWxsTNY0","Follow this account for geo-targeted Education/Teaching job tweets in Honolulu, HI. Need help? Tweet us at @CareerArc!",0,298,0,23528962,68,"Honolulu, HI",TMJ-HON Educ. Jobs,tmj_hon_edu,30
970044570690990080,2018-03-03 21:13:42,,,"[[-158.009666, 21.315315], [-158.009666, 21.315315], [-158.009666, 21.315315], [-158.009666, 21.315315]]",James Campbell High School,1,Twitter for iPhone,Morning session has begun with @mschung808 🔓🔍 Excited to finally learn more about this student engagement technique… https://t.co/APx7THPeR0,hapa (Hawaiian/mixed) educator from HI. @hopestreetgroup HI teacher fellow. #millennial. @hpu @jhueducation @tfahawaii alum. @af3irmhawaii member. Views=my own.,2596,154,0,849693957147815936,4,"Honolulu, HI",Piikea Kalakau,piikeakalakau,691
970044562570817537,2018-03-03 21:13:40,,,"[[-158.090772, 21.323228], [-158.090772, 21.365894], [-158.048087, 21.365894], [-158.048087, 21.323228]]",Kapolei,0,Twitter for iPhone,@Drake you dropping an album in April right ? 😅,I’m in a good place yeunno taking care of myself drinking water,17609,471,0,2876102897,1,DatWay,Caballero Zo 🌴,Justzoar23,13748
970044528831823872,2018-03-03 21:13:32,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,i luv sending my boo pics of me,"i be makin that shmoneyyyyy, getting that degree and livin' life with ...... Noah Johan S. Zuniga ♡",4494,137,0,847680415875727361,0,ʰᶦ ᵐʸ ⁿᵃᵐᵉ ᶦˢ ᵈᵉˢˢᵃ,rich chigga mami 💅🏼,nylassed,3024
970044478605029377,2018-03-03 21:13:20,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Last night I went to a gay bar/ strip club and danced on stage and shook dat ass and got TIPPED by a few people. IM… https://t.co/bS1HFhYlJA,21 n tons of fun,26307,1339,0,840751758,2,"Aiea, HI",champagne mami 🥂,aubreycarillo,24243
970044419444387840,2018-03-03 21:13:06,,Mexican; Honolulu,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,So there was this #Mexican restaurant’s window sign I saw this morning in #Honolulu ... 😂😆🤣 https://t.co/7Edj2xj473,"Comedian. Commercial actor. Corporate speaker. Author. ""Sam I Am"" on @9NEWS Broncos Game Day Live. Stat geek. Native Ohioan. Concerned 🇺🇸citizen.",430,807,0,1251484213,20,"Parker, CO",Mister Green,SamAdamsComedy,4233
970044397835378688,2018-03-03 21:13:01,,waikiki,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for Android,I'm hammered #waikiki,Everything is Nothing and Nothing is Everything,995,106,0,2633824572,8,"Huntington Beach, CA",Daniel 🤙🏼,getintouchwith1,204
970044249944178688,2018-03-03 21:12:26,,,"[[-158.032127, 21.36976], [-158.032127, 21.399415], [-157.990212, 21.399415], [-157.990212, 21.36976]]",Waipahu,0,Twitter for iPhone,@dkamalanii Deadass sounds like my mom,p.j💋,7076,243,0,829519311068811264,0,94block,zeze 🌙,zerenamanuel,5436
970044239743664129,2018-03-03 21:12:23,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@ToddHaberkorn @Jazmyn_Cray Will this make you Happy? 🤔😂 https://t.co/jR7j029chp,"I have Heart Attacks, They try to kill Me. I Survive, So let us Eat, Drink & Dance. 🐘🐘 Husband to @MarthaChing.",433,1438,0,145109922,109,"Manoa, Hawaii",Michael Ching,MichaelDChing,27616
970044239416446976,2018-03-03 21:12:23,,,"[[-157.96614, 21.37939], [-157.96614, 21.428691], [-157.907975, 21.428691], [-157.907975, 21.37939]]",Waimalu,0,Twitter for iPhone,"Chronic: like buy one bike, $20?",,1979,159,0,2545010479,0,"Ewa Beach, HI",Mike,mikeymiiike,6265
970044094771691520,2018-03-03 21:11:49,,,"[[-158.1293, 21.322963], [-158.1293, 21.349347], [-158.089509, 21.349347], [-158.089509, 21.322963]]",Ko Olina,0,Twitter for iPhone,"@Superman509 @NBA @Suns Real loose.. Pat Burke, Josh Vosgehcvkdvsb, James Jones 🤔 I think Phoenix and the rest of t… https://t.co/IPRRBz7YGe",GOLDEN RULE BELIEVER/SHOE ENTHUSIAST/STAR WARS - DARTH MAUL LOVING/FASHIONISTER/TRAVEL BUFF/DISNEY GUY & PROUD FATHER.. AND ❤️HIILANI❤️,22776,583,0,2286622002,34,"Honolulu, HI",kawika smith,kawikasmith2,14722
970043965784207361,2018-03-03 21:11:18,,,"[[-158.032127, 21.36976], [-158.032127, 21.399415], [-157.990212, 21.399415], [-157.990212, 21.36976]]",Waipahu,1,Twitter for iPhone,@stashajealeen Ughh das why you my favorite 😜😘 love you so much ❤️❤️❤️,"on a scale of 1 to even, I just can't✨ 👻bronlyndikito",29686,468,0,70076484,5,,bonbon 🍭,Br0nzdikit011,56980
970043942170329088,2018-03-03 21:11:13,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@ayejackk @umichbball Good win we be back come Tournament time I’m not stressing. 😎,Living The Dream!☀️🌴 🇲🇽🇮🇹,26162,1129,0,241633730,9,"Honolulu, HI 517➡️808✈️",Nick Garcia,nick_ihoop10,66898
970043894791536643,2018-03-03 21:11:01,"21.486483, -158.043091",Matthiasmylove; alliepup; sawyerbuddy,"[[-158.051263, 21.455001], [-158.051263, 21.490462], [-158.023687, 21.490462], [-158.023687, 21.455001]]",Wheeler Army Airfield,0,Instagram,We’re all about Daddy this morning 😂 #Matthiasmylove #alliepup #sawyerbuddy @ Schofield Barracks… https://t.co/dbaKqK0hyL,In love with sharing Christ & his love. Upcoming Bible scholar. Archaeologist. Disciple. Beachbody Coach. I love my soldier!,2212,316,0,46562587,14,"Hawaii, USA",Tara E Caudill,TaraLiz07,4538
970043881428430848,2018-03-03 21:10:58,,,"[[-157.765901, 21.352946], [-157.765901, 21.428447], [-157.705775, 21.428447], [-157.705775, 21.352946]]",Kailua,0,Twitter for iPhone,im tired of always being the bad person.. if i was open about what goes on within the relationship it.. would be a different story,,1218,671,0,456863034,0,,AQUARIUS,clayceakeo,947
970043828789944320,2018-03-03 21:10:45,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,I wanna play fortnite 😤,,1444,200,0,3145415460,0,"Oakland, CA",D🤑,davidpaz4836,1812
970043771302895616,2018-03-03 21:10:32,"21.399200, -157.948000",dogsitting,"[[-157.96614, 21.37939], [-157.96614, 21.428691], [-157.907975, 21.428691], [-157.907975, 21.37939]]",Waimalu,0,Instagram,"You’re in my spot, buddy. #dogsitting @ Waimalu, Hawaii https://t.co/dyG4vHfMcZ",Let us go through certain half-deserted streets; the muttering retreats of restless nights in one-night cheap hotels...,1623,1634,0,19003,105,Grendelsmere: House of Metal,scrivener,scrivener,64263
970043766227722241,2018-03-03 21:10:31,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Why the Chanel perfume I want gotta be so expensive 😭😭,,1836,120,0,4054246632,0,,_kamalanz,_kamalanz,4256
970043764881289216,2018-03-03 21:10:30,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,"@ToddHaberkorn I dare you to ‘splode all our phones. Like, 15 minutes ago.","If you smell sarcasm and smart sass, you’re less than three feet of me.",1908,26,0,508293424,1,"Hilo, HI",Brittney Taketa,starseedhoshi,1143
970043743385497600,2018-03-03 21:10:25,,,"[[-158.1293, 21.322963], [-158.1293, 21.349347], [-158.089509, 21.349347], [-158.089509, 21.322963]]",Ko Olina,0,Twitter for iPhone,@ProfPyarelal @NBA @Suns The hair thoooooo,GOLDEN RULE BELIEVER/SHOE ENTHUSIAST/STAR WARS - DARTH MAUL LOVING/FASHIONISTER/TRAVEL BUFF/DISNEY GUY & PROUD FATHER.. AND ❤️HIILANI❤️,22776,583,0,2286622002,34,"Honolulu, HI",kawika smith,kawikasmith2,14722
970043684677963782,2018-03-03 21:10:11,"21.704775, -157.997905",,"[[-158.021272, 21.689772], [-158.021272, 21.707116], [-157.992664, 21.707116], [-157.992664, 21.689772]]",Kawela Bay,0,Instagram,"Come home to you. Self healing, compassion forgiveness here at @wanderlustfest… https://t.co/wo6wlXqwpY",Yogini.Mama.Trainer of Kundalini Yoga Teachers.Mission:To be a beneficial presence on the planet.SatNam.,17,1164,0,115760596,35,"Santa Fe, NM",Sat Siri,SatSiriYoga,936
970043680084996096,2018-03-03 21:10:10,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,@ayejackk @umichbball Scared money don’t make money. 🤷🏻‍♂️ haha,Living The Dream!☀️🌴 🇲🇽🇮🇹,26162,1129,0,241633730,9,"Honolulu, HI 517➡️808✈️",Nick Garcia,nick_ihoop10,66898
970043668340944898,2018-03-03 21:10:07,,,"[[-158.028613, 21.306027], [-158.028613, 21.332114], [-157.990042, 21.332114], [-157.990042, 21.306027]]",Ewa Beach,0,Twitter for iPhone,"@MrMedia808 Wow, that’s amazing!! 🤩",Elevating and Celebrating Effective Teaching and Teachers in Hawaii | Build. Share. Grow.  | #ecet2hi,585,368,0,4813017384,4,"Hawaii, USA",ECET2HI,ecet2hi,620
970043597948145666,2018-03-03 21:09:50,"21.367072, -157.904026",,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,At the 2018 HSTA Social Justice Summit @ Hawaii State Teachers Association https://t.co/EX0qVIjSFq,"Da REAL Augie T, Dad,Radio Personality, Comedian, Motivational speaker, B.R.A.V.E Hawaii Director, REACH Program Lt. Governor's office and sometimes ACTOR.",422,11565,0,14624284,174,http://www.augiet.com,AUGIET,AUGIET,59265
970043559934967808,2018-03-03 21:09:41,,,"[[-158.115354, 21.332074], [-158.115354, 21.396068], [-158.057413, 21.396068], [-158.057413, 21.332074]]",Makakilo,1,Twitter for iPhone,Jealousy is a bitch boy trait,672,6761,343,0,3070470037,1,"Makakilo, HI ",Josh1x,OneTimeJosh,8571
970043550627897344,2018-03-03 21:09:39,,myparcstory,"[[-157.830638, 21.278016], [-157.830638, 21.278016], [-157.830638, 21.278016], [-157.830638, 21.278016]]",Waikiki Parc Blue Pool,0,Twitter for iPhone,Poolside lounge at @Waikiki_Parc #myparcstory https://t.co/LtcYRR1kxV,Travel and Lifestyle Creative. inquiries@wanderlustyle.com,2872,6452,0,34207310,139,Hawaii,Maryrose Hicks,wanderlustyIe,43704
970043534421061633,2018-03-03 21:09:35,,,"[[-157.862463, 21.424797], [-157.862463, 21.455791], [-157.807145, 21.455791], [-157.807145, 21.424797]]",Ahuimanu,0,Twitter for iPhone,@JTruszewski Where are the glasses with straps tho,zestiest pickle in the jar,3196,451,0,1621658406,0,"Honolulu, HI",ken🦄,kendhyl_7,1256
970043456922861568,2018-03-03 21:09:17,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,"Surprised by the raucous, fun crowd at the UH baseball game last night. Asked the couple next to me if they went to… https://t.co/zo6JcKrCTg","Stadium tours and various other duties for @Angels. NHL freelancer. Previously: @MyDailyRecordNC, @mcclatchy, @newsargus, @LVTimesNews and @ProgressIndex.",15300,869,0,581578881,12,"Anaheim, CA",Neil Fuller,NoMelloRoos,14882
970043144870875136,2018-03-03 21:08:02,,,"[[-158.090772, 21.323228], [-158.090772, 21.365894], [-158.048087, 21.365894], [-158.048087, 21.323228]]",Kapolei,0,Twitter for iPhone,Girl it’s something bout you think ima keep you.,Hi I’m Jasmine | NEW TWITTER‼️: RARI$ZN| Click that link 👇🏽-Management,188,247,0,958957264278208512,0,Studio near you ,BackPackRari🎒,_RARIJAZ,3525
970043012192415744,2018-03-03 21:07:31,,,"[[-158.021272, 21.689772], [-158.021272, 21.707116], [-157.992664, 21.707116], [-157.992664, 21.689772]]",Kawela Bay,0,Twitter for iPhone,"@Mistyrobert I had a small piece. Then another, and another, and... 🙈","Managing Director of GlobalData Retail, founder of Conlumino. I analyze all sorts of things to do with retail, shopping, and consumers.",6938,16283,0,118200525,501,"NH + NY + AZ, USA",Neil Saunders,NeilRetail,70488
970042911910912001,2018-03-03 21:07:07,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@tsoong002 I had no idea Aunty mana stayed I just came home and was holy moly! Thank you thank you!! To da best aunty ever!,Tay & Tay 💙✨,4120,362,0,733137564387827713,0,Hawai'i,tdemello,tepoeee,2021
970042862027943936,2018-03-03 21:06:55,,,"[[-158.021272, 21.689772], [-158.021272, 21.707116], [-157.992664, 21.707116], [-157.992664, 21.689772]]",Kawela Bay,0,Twitter for iPhone,@dresserman @bruce_southside Haha! Or American in Hawaii! Though remnants of British influence remain on the state… https://t.co/W86CZtlEJG,"Managing Director of GlobalData Retail, founder of Conlumino. I analyze all sorts of things to do with retail, shopping, and consumers.",6938,16283,0,118200525,501,"NH + NY + AZ, USA",Neil Saunders,NeilRetail,70488
970042726476476416,2018-03-03 21:06:23,,,"[[-157.830997, 21.385091], [-157.830997, 21.428755], [-157.760186, 21.428755], [-157.760186, 21.385091]]",Kaneohe,1,Twitter for iPhone,@Mugsy_Calhoun Life depicted,Aloha🌴TweetsReflect my values&outlook🙏on life😘HappyHourYet🍺Seeking Distractions to Clear My Mind🏄🏽‍♀️My busyness eases the pain🌷IFB😎NoPorn☔️Love All 🌎,17703,5367,0,847120364954038272,4,In your heart,Norvia Shiroma,ShiromaNorvia,6556
970042498973224961,2018-03-03 21:05:28,"21.314710, -158.075540",,"[[-158.119878, 21.294537], [-158.119878, 21.332047], [-158.04354, 21.332047], [-158.04354, 21.294537]]",Kalaeloa,0,Instagram,"Another happy customer, BOZIE BARBQ SOUTHERN STYLE HAS ARRIVED!!!   ENJOY ALL YOU CAN EAT &amp;… https://t.co/TNAbkAtTk3","EPIC LLC Promoter, http://www.AdvoCare.com/08122106, http://www.PowerPlusMouthguard.com, O2 Hyperbaric Chamber, & 2010 MMA Hall of Fame",28,614,0,30726454,14,"Ewa Beach, Hawaii",Aumauinuuese S Puni,sportpuni,10209
970042446573907968,2018-03-03 21:05:16,"21.367072, -157.904026",HSTASocialJusticeSummit,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,Mahalo Diane Abraham for letting us speak again #HSTASocialJusticeSummit @ Hawaii State Teachers… https://t.co/9MvfxEVI7h,"Da REAL Augie T, Dad,Radio Personality, Comedian, Motivational speaker, B.R.A.V.E Hawaii Director, REACH Program Lt. Governor's office and sometimes ACTOR.",422,11565,0,14624284,174,http://www.augiet.com,AUGIET,AUGIET,59265
970042372447850496,2018-03-03 21:04:58,,,"[[-157.862463, 21.424797], [-157.862463, 21.455791], [-157.807145, 21.455791], [-157.807145, 21.424797]]",Ahuimanu,0,Twitter for iPhone,Most time skyler doesn't even tell me he's coming to my house he just shows up😂,,22951,477,0,3074730888,2,"Kahaluu, HI",liyahh,aliyahperryy,11155
970042371646808064,2018-03-03 21:04:58,,,"[[-157.830997, 21.385091], [-157.830997, 21.428755], [-157.760186, 21.428755], [-157.760186, 21.385091]]",Kaneohe,0,Twitter for iPhone,@DonnaPaola2 Aloha appreciate your following 😎🌴 https://t.co/ZalxIxu7Xw,Aloha🌴TweetsReflect my values&outlook🙏on life😘HappyHourYet🍺Seeking Distractions to Clear My Mind🏄🏽‍♀️My busyness eases the pain🌷IFB😎NoPorn☔️Love All 🌎,17703,5367,0,847120364954038272,4,In your heart,Norvia Shiroma,ShiromaNorvia,6556
970042334212575232,2018-03-03 21:04:49,,,"[[-158.032127, 21.36976], [-158.032127, 21.399415], [-157.990212, 21.399415], [-157.990212, 21.36976]]",Waipahu,0,Twitter for iPhone,WHY TF DID ITUNES CHARGE ME $60 😡😤😭,Ig: X.Cardash Snap:Cardashxo,8638,792,0,3241892060,2,"Hawaii, USA",C.Marie,cardashh_,18172
970042267820896257,2018-03-03 21:04:33,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,2,Twitter for iPhone,"Awesome morning at @MaryknollSchool for their PLTW showcase! Christian got to visit his Alma mater, and he built an… https://t.co/3u7z2bYTAk","Project Lead the Way Director of School Engagement, Hawaii",329,108,0,462308996,2,"Honolulu, HI",Eleanor Hampson,EleanorHampson,80
970042266499792896,2018-03-03 21:04:33,,,"[[-158.120284, 21.575585], [-158.120284, 21.622734], [-158.080425, 21.622734], [-158.080425, 21.575585]]",Haleiwa,0,Twitter for iPhone,⚡️FLASH SALE⚡️ is still happening until 11:59PM EST. Take 30% OFF your purchase using the code “SPRINGBREAK” - this… https://t.co/tlALDXE6aq,Follow us on Instagram kys_kinis and facebook kyskinis. Designed on the North Shore of Oahu and made in Bali.,958,442,0,3319972443,4,"Haleiwa, HI",Kyskinis,kyskinis,1366
970042182898888704,2018-03-03 21:04:13,"21.306944, -157.858333",Honolulu; RHFAJobs; BusinessMgmt; Job; Jobs; Hiring,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,TweetMyJOBS,"Want to work in #Honolulu, HI? View our latest opening: https://t.co/DK2gydS9Rf #RHFAJobs #BusinessMgmt #Job #Jobs #Hiring",,0,251,0,791258761,623,,RH Finance Jobs,RHFAJobs,28916
970042157393313793,2018-03-03 21:04:07,,HappeningNow,"[[-157.961791, 21.359854], [-157.961791, 21.359854], [-157.961791, 21.359854], [-157.961791, 21.359854]]",Pacific Aviation Museum Pearl Harbor,5,Twitter for iPhone,#HappeningNow at Open Cockpit Day: Kids are learning to fly RC planes with the help of Paradise Flyers Hawaii https://t.co/IbsnAkOyw2,On America’s aviation battlefield. Ranked top 10 aviation attraction by TripAdvisor. 45+ WWII and modern aircraft. Where the 1st bombs fell at Pearl Harbor.,13890,44091,0,24067213,855,"Pearl Harbor, Hawaii",Pacific Aviation Museum Pearl Harbor,PacificAviation,22600
970042144596549632,2018-03-03 21:04:04,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,7,Twitter for iPhone,"Hey @KawaiiKon , Come and say hi to @courtenaytaylor and me today! 12:15-1:15 Q&amp;A panel, and then we're signing 1:45-3:15...see you soon!",I make funny voices for a living. #RickAndMorty #FFXV #Injustice2 #OKKO #Anime #TeenTitansmovies ...http://www.imdb.com/name/nm1312566/ Instagram: kari_wahlgren,12353,45049,0,473075367,440,Los Angeles,Kari Wahlgren,KariWahlgren,7797
970042057879273472,2018-03-03 21:03:43,"21.298480, -157.861410",,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,"The worst thing in the world can happen, but the next day the sun will come up. And you will eat… https://t.co/CLdCr5VmoE",Traveler✈️ Foodie Photographer,47,41,0,50142024,11,Hawaii ,angela lake,lakeangela,1358
970041972583890945,2018-03-03 21:03:23,,,"[[-158.021272, 21.689772], [-158.021272, 21.707116], [-157.992664, 21.707116], [-157.992664, 21.689772]]",Kawela Bay,0,Twitter for iPhone,Pineapple sausage for breakfast ! Actually pretty good! 😋 https://t.co/gCpZ7PzvBz,"Managing Director of GlobalData Retail, founder of Conlumino. I analyze all sorts of things to do with retail, shopping, and consumers.",6938,16283,0,118200525,501,"NH + NY + AZ, USA",Neil Saunders,NeilRetail,70488
970041908469747713,2018-03-03 21:03:08,,,"[[-158.090772, 21.323228], [-158.090772, 21.365894], [-158.048087, 21.365894], [-158.048087, 21.323228]]",Kapolei,0,Twitter for iPhone,Video with babe teaching me Spanish coming soon.,Hi I’m Jasmine | NEW TWITTER‼️: RARI$ZN| Click that link 👇🏽-Management,188,247,0,958957264278208512,0,Studio near you ,BackPackRari🎒,_RARIJAZ,3525
970041804039995392,2018-03-03 21:02:43,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,I got so yurnt yesterday seeing pictures of alcohol makes me nauseous,arrogant ass aries ♈️,37007,1368,0,248893204,3,"Honolulu, HI",aly al,_SincerelyA_22,52361
970041702126768128,2018-03-03 21:02:18,,,"[[-158.090772, 21.323228], [-158.090772, 21.365894], [-158.048087, 21.365894], [-158.048087, 21.323228]]",Kapolei,0,Twitter for iPhone,What’s so weird about it😂🤷🏽‍♂️,cut that shit,3565,221,0,3158261880,0,"Honolulu, HI",John Makona,johnolascoo,1451
970041701417943040,2018-03-03 21:02:18,,,"[[-158.021272, 21.689772], [-158.021272, 21.707116], [-157.992664, 21.707116], [-157.992664, 21.689772]]",Kawela Bay,0,Twitter for iPhone,@alanshoesmith It’s amazingly relaxing!,"Managing Director of GlobalData Retail, founder of Conlumino. I analyze all sorts of things to do with retail, shopping, and consumers.",6938,16283,0,118200525,501,"NH + NY + AZ, USA",Neil Saunders,NeilRetail,70488
970041567313510400,2018-03-03 21:01:46,,,"[[-158.021272, 21.689772], [-158.021272, 21.707116], [-157.992664, 21.707116], [-157.992664, 21.689772]]",Kawela Bay,0,Twitter for iPhone,"@bruce_southside Naturally, Bruce! You’ll be pleased to know that the Hawaiian islands are free of German discounters! 😂","Managing Director of GlobalData Retail, founder of Conlumino. I analyze all sorts of things to do with retail, shopping, and consumers.",6938,16283,0,118200525,501,"NH + NY + AZ, USA",Neil Saunders,NeilRetail,70488
970041535839461376,2018-03-03 21:01:39,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,@nikkyjay Lol littttt,mdubois@bloodcompany.net dcallender@paradigmagency.com,17997,22482,0,19430613,82,"Honolulu, HI",graves,wearegraves,6436
970041517581647872,2018-03-03 21:01:34,,ECET2HI,"[[-158.009666, 21.315315], [-158.009666, 21.315315], [-158.009666, 21.315315], [-158.009666, 21.315315]]",James Campbell High School,1,Twitter for iPhone,Mahalo @HSG_HI Teacher Fellows &amp; Alum Fellow for facilitating Colleague Circles for #ECET2HI Campbell-Kapolei!… https://t.co/lnuctsp0hS,Elevating and Celebrating Effective Teaching and Teachers in Hawaii | Build. Share. Grow.  | #ecet2hi,585,368,0,4813017384,4,"Hawaii, USA",ECET2HI,ecet2hi,620
970041438254768128,2018-03-03 21:01:16,,,"[[-158.032127, 21.36976], [-158.032127, 21.399415], [-157.990212, 21.399415], [-157.990212, 21.36976]]",Waipahu,0,Twitter for iPhone,"I know I’m a cool ass person but I aint even trynna go out like that, you catch me in public, then you catch me in… https://t.co/Ohg69fy3ta",•94xO‘ahu📍• IG: @muvarebell • 👻nakinesalalas •,19604,1513,0,553004659,16,"Waipahu, HI",MUTA💋,MUVAREBEL,73385
970041263595470848,2018-03-03 21:00:34,"21.306944, -157.858333",job,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,TweetMyJOBS,This #job might be a great fit for you: Surgical Technologist - Family Birth Center - https://t.co/COEDeqx7I3… https://t.co/FUuRpU5aPz,"Follow this account for geo-targeted Healthcare job tweets in Honolulu, HI. Need help? Tweet us at @CareerArc!",0,456,0,23526678,102,"Honolulu, HI",TMJ- HON Health Jobs,tmj_hon_health,270
970041256314257408,2018-03-03 21:00:32,,,"[[-158.048025, 21.321044], [-158.048025, 21.350693], [-158.004882, 21.350693], [-158.004882, 21.321044]]",Ewa Gentry,0,Twitter for iPhone,@tropluv_ thanks evan,ust '21 / i love tarek matta,9482,1039,0,462556054,5,,kyssa from kapolei,xoxokyssa,15208
970041203738558464,2018-03-03 21:00:20,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,"I’m not sure exactly how long a “country” mile is, but the “island” mile run times 🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️sure felt go… https://t.co/tmlIELN7UT","Comedian. Commercial actor. Corporate speaker. Author. ""Sam I Am"" on @9NEWS Broncos Game Day Live. Stat geek. Native Ohioan. Concerned 🇺🇸citizen.",430,807,0,1251484213,20,"Parker, CO",Mister Green,SamAdamsComedy,4233
970041122432020480,2018-03-03 21:00:00,,,"[[-157.937712, 21.355729], [-157.937712, 21.393936], [-157.897921, 21.393936], [-157.897921, 21.355729]]",Halawa,0,Twitter for iPhone,@konobebz808 I didn’t roll it ayyyyyyy!!!!!!,@KHONnews @WakeUp2Day Producer🎬 | On-Air @island985fm Mon-Fri 6PM-12AM & Sat 4-10PM🎧,24689,943,0,2214976753,9,"Honolulu, HI",KRISTY,kristytamashiro,8485
970040891481075712,2018-03-03 20:59:05,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Booze cruise tonight,Am I still allowed to call myself a writer if I've had writer's block for the past 4 years? -struggling internally,17051,976,0,354694798,61,gone,Shirley Chisholm,aNickel4thought,372952
