id,text,user_listed_count,user_favourites_count,user_followers_count,user_friends_count,geo_coords,place_coords,place_name,created_at,user_name,source,user_statuses_count,user_id,user_location,user_description,user_screen_name,retweet_count,hashtag
952251177013407745,"Thank You God. Thank you Jesus. Thank you Mother Mary, Joseph, Guardian Angel, Saint Theresa, Saint Damien, everybody. All praise to the most high up. We need y’all. ",4,1979,218,101,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2018-01-13 18:49:07,JustinZamoraForGucci,Twitter for iPhone,37186,86907527,"HNL, Hawaii",you're not going to want to miss this,SupportBoujie,0,
952251178758299648,"Kauai County local government EMA just called our vacation rental landline with a weary-sounding recording announcing the all-clear. A minute later we got the official all-Hawaii alert on our phones. First line ""HIGH ALERT"" followed by ""FALSE ALARM"" ",18,1235,766,2538,,"[[-159.355016,22.021489],[-159.355016,22.063616],[-159.319443,22.063616],[-159.319443,22.021489]]",Wailua,2018-01-13 18:49:07,Sara Moore,Twitter for Android,784,58527525,"Oakland, CA",I'm a climate change adaptation researcher living and working in the SF Bay Area.,stripeygirlcat,0,
952251179421007872,"Happy Saturday from paradise @ Honolulu, Honolulu, Hawaii https://t.co/QId6uDGhS9 ",0,12,232,103,"21.31186087,-157.81003679","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 18:49:07,Robert Harrison,Instagram,200,11732252,"Honolulu, HI","I'm an avid, if slow, cyclist interested in travel, photography, bad mandolin playing and host of hobbies funded by working as a data analyst in insurance.",statrixbob,0,
952251189005029376,Why you popping fireworks @ this time ,0,9906,323,211,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2018-01-13 18:49:10,britneypascua,Twitter for iPhone,8724,1386549570,,bkb ♡,bbbbritney_,0,
952251191001473024,https://t.co/5m1lpFQVHj via @youtube❤️❤️❤️❤️❤️ this!! ,54,79628,2258,3373,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2018-01-13 18:49:10,Rogeline,Twitter for iPhone,58162,2842213437,"Hawaii, USA",OUTLANDER obsessed! Avid book reader!!! It's all about Jamie (Sam) & Claire (Caitriona)!!!!!,nelegmaxi_808,0,
952251197750063104,@BobCarrNFL I’m on vacation. Not what I wanted to wake up to man. Lol Jesus. ,2,9691,300,478,,"[[-158.028507,21.458343],[-158.028507,21.489971],[-158.00428,21.489971],[-158.00428,21.458343]]",Waipio Acres,2018-01-13 18:49:12,Michael,Twitter for iPhone,41575,818043805,,🙏🏽🇺🇸,MichaelJones_24,0,
952251203705909248,The most scariest thing ever! https://t.co/9I3CDPSJ6S ,4,8265,462,243,,"[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 18:49:13,giselle,Twitter for iPhone,29503,33829906,"San Diego, CA",,gisellea22,0,
952251210848878593,Sooooo...I didn't even get the first alert about the missile. I would've been screwed if I was by myself ,0,8001,134,123,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 18:49:15,Sunigz,Twitter for iPhone,5604,2243428825,,TFKT ❤,marcsuniga,0,
952251212690280448,What missile threat? We're shopping at the @pearlridge farmers market! @ Pearlridge Farmers Market https://t.co/BmaDiHuAAn ,568,1820,15562,4589,"21.38164,-157.94193","[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 18:49:15,Catherine Toth Fox,Instagram,47160,32535143,"O‘ahu, Hawai‘i","Eats, travels, hikes, surfs — and lives to blog about it. Day job: Food Editor and Writer @honolulumag. Employed by the #ratterpack and #babyfox.",thedailydish,0,
952251217584902144,38 minutes later. Omg. My heart is still racing. https://t.co/FnPtWVMfar ,2,255,164,369,,"[[-156.696704,20.911087],[-156.696704,20.950546],[-156.674143,20.950546],[-156.674143,20.911087]]",Kaanapali,2018-01-13 18:49:16,Amy Surdam,Twitter for iPhone,331,709573773117100033,"Cheyenne, WY","Together, we can do anything.",amysurdam,0,
952251219489230850,"Saturday morning. Glad to know it's just a false alarm, but it made me realize we aren't… https://t.co/B3Qep3fNmS ",22,1716,368,1289,"21.3925,-158.011","[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 18:49:17,Tracy Alambatin,Instagram,6226,19752041,HAWAII,Preschool teacher & advocate for play / libertarian/ amateur ballroom dancer. Late-blooming Trekker and Planeswalker. Lifetime gamer. 🎧🔥BTS ARMY & SHAWOL 💎,mlle_octobre,0,
952251220445429760,"Thought I was going to die in a missile attack and all I could think was ""President diapers is gonna get me fucking killed"" ",25,189849,345,619,,"[[-156.696704,20.911087],[-156.696704,20.950546],[-156.674143,20.950546],[-156.674143,20.911087]]",Kaanapali,2018-01-13 18:49:17,Tropical Blockchain,Twitter for Android,14642,1494746670,"Austin, TX",Very good online,NotTonyWonder,0,
952251225302450176,False alarm in HI😰 ,0,2012,147,206,,"[[-158.035743,21.349278],[-158.035743,21.376145],[-158.016301,21.376145],[-158.016301,21.349278]]",West Loch Estate,2018-01-13 18:49:18,Popey🌙,Twitter for iPhone,1029,799954282149621765,"Laoag City, Ilocos Region","I’m short, but i’m neither compliant nor agreeable.",Bernabeczar,0,
952251229089890304,Wow that was a lot of fun thinking i was gonna die!!!!! 🙃🙃🙃🙃 https://t.co/ooIRSKUlLD ,2,11738,399,536,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 18:49:19,Bridgey,Twitter for iPhone,10438,3031122344,"Buffalo, NY",Teacher at Derek Zoolander’s center for children who can’t read good 🍎🐜,Bridgey2Pines,0,
952251233804300288,The feeling when you are following a talk at space #plasma physics conference in #Hawaii and get the following alarm on cell phone (screen shot) https://t.co/bqbYtCxmOK ,28,534,633,700,,"[[-156.008921,19.615529],[-156.008921,19.71363],[-155.961578,19.71363],[-155.961578,19.615529]]",Kailua,2018-01-13 18:49:20,Katariina Nykyri,Twitter for iPhone,870,585117497,At the Beach or in the Lab,"Space plasma physicist and a Prof. of Physics at Embry-Riddle Uni. Interested in physics, space research, waves, brain, art and space tech. Personal account.",KatariinaNykyri,0,plasma; Hawaii
952251238422265856,@aceofspades42 It was a fun 15 minutes of panic ,1,1510,142,186,,"[[-159.498725,22.204306],[-159.498725,22.230081],[-159.469432,22.230081],[-159.469432,22.204306]]",Princeville,2018-01-13 18:49:21,Lisa Crivelli,Twitter for iPhone,1384,2593728320,,aspire to inspire✨ University of Scranton OT,lisa_crivelli,0,
952251239181385728,John: thought I was going to die.“We gunna eat you first cause you have a lot of meat” well then bro 😂😂😂😂😂😂 ,1,2258,187,223,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2018-01-13 18:49:22,DaryleneCacas,Twitter for iPhone,19998,73730786,,,MsDarylene,0,
952251245221179392,"@x3jessssica @Pj_ThC What ur ass was gon do, shoot the missile? 😂 ",0,6709,297,172,,"[[-158.048025,21.321044],[-158.048025,21.350693],[-158.004882,21.350693],[-158.004882,21.321044]]",Ewa Gentry,2018-01-13 18:49:23,Michelle Lei,Twitter for iPhone,17034,177004438,,"✨ less bitter, more glitter ✨",meeetcho,0,
952251250916995072,Well that was a fun 40 minutes!!!! Guess we can go to the beach now...???🤦‍♀️🤦‍♀️ https://t.co/saRoVY5psz ,16,1431,433,1028,,"[[-156.447259,20.645337],[-156.447259,20.714786],[-156.395566,20.714786],[-156.395566,20.645337]]",Wailea,2018-01-13 18:49:24,ARams,Twitter for iPhone,17106,33438469,"vancouver,bc","VanCity livin'✌️ball playin', tv junkie that has a lot of opinions about the sports teams i like: habs, (canucks), redsox, roughriders, & steelers.",arams11,0,
952251252095598592,This was absolutely the most terrifying experience of my life. I’m ready to see Ohio. https://t.co/KaRbqE5JJ3 ,1,2273,601,434,,"[[-159.488245,21.868293],[-159.488245,21.88663],[-159.436914,21.88663],[-159.436914,21.868293]]",Poipu,2018-01-13 18:49:25,Andrea Marchyn,Twitter for iPhone,6841,385090934,,I’m really fond of emperor penguins.,aMarchhhhhh,0,
952251262895992832,But in all seriousness I was seemingly told there were bomb shelters for me to go too. I obviously need to know where for the safety of my life from ballistic missiles. #Hawaii https://t.co/SWNjL30Rka ,0,58,6,42,,"[[-155.10853,19.718875],[-155.10853,19.718875],[-155.10853,19.718875],[-155.10853,19.718875]]",Hawai'i (big island),2018-01-13 18:49:27,Annex 🥛🎙️,Twitter for Android,98,712872406260572161,"Hilo, HI",5/8 Norwegian.#WhiteGenocide,lvl99night,0,
952251264162656256,This shit really got me fucked up. ,0,4553,243,263,,"[[-158.037918,21.384461],[-158.037918,21.405399],[-158.015309,21.405399],[-158.015309,21.384461]]",Village Park,2018-01-13 18:49:28,Kainoa Kuewa-Windham,Twitter for iPhone,18709,386320060,,"Joseph Toyama Joao Jr | | RIP daddy, I love you",_Kaiinooaxo,0,
952251279174070272,“BALLISTIC MISSLE THREAT THIS IS NOT A DRILL” https://t.co/hSHNSV3aQl ,1,2550,533,410,,"[[-158.051715,21.488622],[-158.051715,21.512885],[-157.980627,21.512885],[-157.980627,21.488622]]",Wahiawa,2018-01-13 18:49:31,chad,Twitter for iPhone,6621,1326433650,Ova hea,,chad_gomes,0,
952251301320040449,"This was not okay. I shouldn’t be woken up, going on full panic mode and having to call my family telling them I love them while crying because someone made a “mistake” about a missile threat. ",1,3105,261,239,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 18:49:36,aya,Twitter for iPhone,17486,48222539,"Hawaii, USA",state of total euphoria • i love & hope,sawahhboo,0,
952251308873936896,I wanna know how you can fuck something up this bad? Male family’s scared and more. 🙄 https://t.co/VheNvbh8AP ,25,15875,702,506,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2018-01-13 18:49:38,☁︎,Twitter for iPhone,8985,3029362139,LEX💛NOURA❤️Alannah❤️Jenna,"☁︎ “It’s okay to be a glow stick, because sometimes you need to break before you shine” Kian Robert Lawley ❤️",h8terdolan,0,
952251328029274112,@michiganlions I’m actually on duty and I’ve never seen 45 naval personnel move and respond so fast. Proves that training is effective. Ships were ready to go to sea 10 Min after the alert ,39,67963,964,772,,"[[-158.025199,21.312725],[-158.025199,21.376774],[-157.92646,21.376774],[-157.92646,21.312725]]",Joint Base Pearl Harbor-Hickam,2018-01-13 18:49:43,#InQuinnWeTrust,Twitter for iPhone,119732,297639393,"Hawaii, USA",JT was short. Lions. Tigers. Red Wings. Pistons. #DetroitVsEverybody,j_Borders,0,
952251333192462336,"Asshole blew up a firework. Who tf?? Why tf? You are 12 days late, and now is not the fckn time my dude. ",4,1979,218,101,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2018-01-13 18:49:44,JustinZamoraForGucci,Twitter for iPhone,37187,86907527,"HNL, Hawaii",you're not going to want to miss this,SupportBoujie,0,
952251345267957760,When theres a bomb threat at 8 but you have knitting with the girls at 830 https://t.co/sbFDyUXqlR ,0,58,32,64,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2018-01-13 18:49:47,Braden Marquez,Twitter for Android,73,858919521276395521,"Kailua, HI",if can can if no can no can,braden_marquez,0,
952251346492669952,Zach is still sleeping not knowing what all just happened ,1,6661,278,181,,"[[-158.035743,21.349278],[-158.035743,21.376145],[-158.016301,21.376145],[-158.016301,21.349278]]",West Loch Estate,2018-01-13 18:49:47,Ariana🐷💛,Twitter for iPhone,17933,2405335262,,snapchat @xarivna | Zach Kekoa Alcos❥,xarivna,0,
952251352607965184,Imma sue the state for the mini heart attack they gave me 💀💀 ,0,6015,77,95,,"[[-158.051263,21.455001],[-158.051263,21.490462],[-158.023687,21.490462],[-158.023687,21.455001]]",Wheeler Army Airfield,2018-01-13 18:49:49,Jon F.,Twitter for iPhone,8608,61142015,"Waipahu, HI",諦めないで,j0nfl0,0,
952251367753576448,Let’s not forget how terrified we we were we first got that message. ,143,120057,2851,3044,,"[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2018-01-13 18:49:52,DC,Twitter for iPhone,114507,787102,"Hilo, Hawaii","Darrin Carlson - Radio guy who loves Hawaii, coffee, music, photography, pop culture stuff, Star Wars and I have no idea how I'm going to end this senten",dcb97,0,
952251375353659393,Im mad irritated rn lmao ,5,2442,935,772,,"[[-158.025199,21.312725],[-158.025199,21.376774],[-157.92646,21.376774],[-157.92646,21.312725]]",Joint Base Pearl Harbor-Hickam,2018-01-13 18:49:54,Princess Petty 💖,Twitter for iPhone,50023,157819097,"Hawaii, USA",From the IE to Hawaii 🌺 | USNavy | Youtube 📹,alexisnicooole,0,
952251387408130048,On our last morning we got a false ballistic missile threat and I don’t think I’ve ever been so terrified 😅 ,1,1510,142,186,,"[[-159.498725,22.204306],[-159.498725,22.230081],[-159.469432,22.230081],[-159.469432,22.204306]]",Princeville,2018-01-13 18:49:57,Lisa Crivelli,Twitter for iPhone,1385,2593728320,,aspire to inspire✨ University of Scranton OT,lisa_crivelli,0,
952251386061668352,Do you want to scare the shit out of a tiny ass island ?!!! Because that’s how you do it ! https://t.co/vAX9H5Z4yP ,6,12595,471,399,,"[[-158.090162,21.478503],[-158.090162,21.505599],[-158.039537,21.505599],[-158.039537,21.478503]]",Schofield Barracks,2018-01-13 18:49:57,Hayden Your Milkman™,Twitter for iPhone,14533,2293484317,Somewhere killing ISIS,ASSHOLE BY NATURE / US Army Engineer - Army of Christ FAITH ~ ✝  Salt Life 🤘🏽| ✈️✈️ Honolulu 🤙🏽🤙🏽 there are only 2 genders,ItsYourMilkman,0,
952251409226915841,"False alarm or not, that’s not the how ",0,13032,314,255,,"[[-157.937712,21.355729],[-157.937712,21.393936],[-157.897921,21.393936],[-157.897921,21.355729]]",Halawa,2018-01-13 18:50:02,SHAN,Twitter for iPhone,14998,2369953970,spencers,honolulu 👻:shandell_larry IG: shalagat,shalagat,0,
952251410476871687,Thankfully we are all ok here in Hawaii. #thethreatisreal @… https://t.co/yTyTY8uYZN ,13,187,4813,1555,"21.31186087,-157.81003679","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 18:50:02,Thicker Than Thieves,Instagram,1020,271518720,"COSTA RICA, HAWAII, CALIFORNIA","Defying the current state of popular music, Thicker Than Thieves successfully blends soulful vocals, searing guitar solos, powerful horns, and a rock-reggae bas",thckrthnthieves,0,thethreatisreal
952251409713414144,"@RobbyCarre Very scary, but false alarm. ",12,5104,326,325,,"[[-156.668344,20.987298],[-156.668344,21.008757],[-156.646473,21.008757],[-156.646473,20.987298]]",Kapalua,2018-01-13 18:50:02,Michael,Twitter for iPhone,7720,1918740247,"Seattle, WA","Designer and travel enthusiast, living a very intentional life.",Michael_Danes,0,
952251452449148929,I know it was a false alarm &amp; I don’t wanna be dramatic but this whole situation just made me feel so much love and appreciation for my family &amp; friends and I feel pressed to tell them all immediately 😭💕 ,0,2555,75,104,,"[[-158.024092,21.458474],[-158.024092,21.489391],[-157.975278,21.489391],[-157.975278,21.458474]]",Mililani Mauka,2018-01-13 18:50:12,Kellie Kawamoto,Twitter for iPhone,3061,1390385809,,,kelliegirlll,0,
952251453141172224,This was a trippy half hour or so... https://t.co/df7gGEz9Br ,46,12323,1014,931,,"[[-156.696704,20.911087],[-156.696704,20.950546],[-156.674143,20.950546],[-156.674143,20.911087]]",Kaanapali,2018-01-13 18:50:13,David Goldenberg,Twitter for iPhone,3112,15257745,"San Francisco, CA","Writing and BizDev @MinuteEarth, writing @FiveThirtyEight and @Gelf. Working on a book about http://Justin.TV for @LiverightPub.",dgoldenberg,0,
952251469599617025,im cramping and im about to go ham at the gym ,4,7842,524,414,,"[[-158.115354,21.332074],[-158.115354,21.396068],[-158.057413,21.396068],[-158.057413,21.332074]]",Makakilo,2018-01-13 18:50:16,KAWENA🌈,Twitter for iPhone,17483,2562435859,"Makakilo, HI",army wife 💪🏽,theone_gmarie,0,
952251484648890368,What a half assed response https://t.co/CQSCP8hBZG ,59,1873,1080,913,,"[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2018-01-13 18:50:20,Chuco Townsend,Twitter for Android,15944,316349196,"Hawaii, USA","food photos, coffee, comedy, sarcasm and steeze.",darqlabs,0,
952251483822567425,Waking up to the sound of this alert may have been the scariest moment of my life. Whoever accidentally sent that out just scared all of us shitless. Thanks @kenzerrsyo for answering the phone and talking me through my panic. I love you. https://t.co/d1Z3XkooPl ,4,7989,226,77,,"[[-159.390295,21.946465],[-159.390295,21.995001],[-159.329778,21.995001],[-159.329778,21.946465]]",Lihue,2018-01-13 18:50:20,K I A N A,Twitter for iPhone,9679,1874467225,"Kauai, Hawaii",Dunno what I'm looking for until I find it // 22,Kiana_Kawai,0,
952251486628544512,false alarm y'all https://t.co/i2CRuCWjyf ,4,65216,1217,703,,"[[-158.028613,21.306027],[-158.028613,21.332114],[-157.990042,21.332114],[-157.990042,21.306027]]",Ewa Beach,2018-01-13 18:50:21,shnyia ✨,Twitter for Android,86669,1544364168,california,chico state. ♉️,shnyia50,0,
952251492739641344,I make memes to cope with the anxiety ,1,2550,533,410,,"[[-158.051715,21.488622],[-158.051715,21.512885],[-157.980627,21.512885],[-157.980627,21.488622]]",Wahiawa,2018-01-13 18:50:22,chad,Twitter for iPhone,6622,1326433650,Ova hea,,chad_gomes,0,
952251503888121856,@alikamynuts its not a false alarm. there probably is a missile or some shit but they saying its false to keep people calm bc there is no way you can “accidentally” send it out. ,1,23249,736,375,,"[[-157.992788,21.369586],[-157.992788,21.431996],[-157.934172,21.431996],[-157.934172,21.369586]]",Pearl City,2018-01-13 18:50:25,danigirl🍭,Twitter for iPhone,14637,3072942973,,R🌹,xo_daanii,0,
952251506371084288,"Woke up to Jada telling me a missile is headed our way, freaked out, and then couple mins later it was actually a false alarm?!.... why do this to us ",0,8797,380,367,,"[[-155.184552,19.656471],[-155.184552,19.738955],[-154.990994,19.738955],[-154.990994,19.656471]]",Hilo,2018-01-13 18:50:25,tuttle,Twitter for iPhone,1348,701499478017093632,"in a galaxy far, far away","rancho cucamonga, ca \\ uhh '21",amandatuttt,0,
952251504823476224,Congratulations @Hawaii_EMA on this major clusterfuck. #Hawaii #ballisticmissilethreathawaii ,11,2016,527,1066,,"[[-156.5369,20.860213],[-156.5369,20.916384],[-156.480503,20.916384],[-156.480503,20.860213]]",Wailuku,2018-01-13 18:50:25,Ana Milosevic,Twitter for iPhone,1662,4919396007,"Brussels, Belgium",PhD Researcher in Political Science @LINESkuleuven | EU Enlargement | Walking down European memory lane,europeanness,0,Hawaii; ballisticmissilethreathawaii
952251511215554560,@Watahmillen Too fucking good ,1,50,30,84,,"[[-156.690251,20.946851],[-156.690251,21.003423],[-156.646359,21.003423],[-156.646359,20.946851]]",Napili-Honokowai,2018-01-13 18:50:26,Codeh Doom,Twitter for Android,746,198026103,"Hawaii, USA",just some dude,iamashithead,0,
952251531406983168,Please heal us Lord. ,0,2012,147,206,,"[[-158.035743,21.349278],[-158.035743,21.376145],[-158.016301,21.376145],[-158.016301,21.349278]]",West Loch Estate,2018-01-13 18:50:31,Popey🌙,Twitter for iPhone,1030,799954282149621765,"Laoag City, Ilocos Region","I’m short, but i’m neither compliant nor agreeable.",Bernabeczar,0,
952251540915367936,Heyyyy even though this was a false alarm it did test our preparedness. What did you do to prepare? In the case of an actual nuke our survival rate is really low in HI but you need to try. We’d only have a few minutes. ,5,5714,221,741,,"[[-158.037918,21.384461],[-158.037918,21.405399],[-158.015309,21.405399],[-158.015309,21.384461]]",Village Park,2018-01-13 18:50:33,As The Sea,Twitter for iPhone,5356,38561558,Honolulu,"Ed. 29. HNL. books, space science, daily existential crisis, SSBM, and music // IG: Asthe_Sea",Asthesea,0,
952251537287405568,"In the midst of the terror, I felt a sense of relief that I was with the people that I love most; imagining how helpless I would’ve felt if I was away at school ",4,16190,506,366,,"[[-158.035743,21.349278],[-158.035743,21.376145],[-158.016301,21.376145],[-158.016301,21.349278]]",West Loch Estate,2018-01-13 18:50:33,P Sherman,Twitter for iPhone,34747,1479264031,42 Wallaby Way Sydney,I'm absolutely horrible with birthdays || ChapmanU || Dustin Tyler. Bees?,hashtagvirg,0,
952251541334851584,I seriously thought I was going to die today ,1,2661,391,293,,"[[-158.090772,21.323228],[-158.090772,21.365894],[-158.048087,21.365894],[-158.048087,21.323228]]",Kapolei,2018-01-13 18:50:34,Paola Agustin,Twitter for iPhone,7961,233147127,,,bipaolar,0,
952251544363126785,Wow Hawaii good job 👏 https://t.co/WXJUbeU5V2 ,3,3391,176,421,,"[[-158.032127,21.36976],[-158.032127,21.399415],[-157.990212,21.399415],[-157.990212,21.36976]]",Waipahu,2018-01-13 18:50:34,Alec,Twitter for iPhone,1048,1053805100,"Honolulu, HI",Military Police Soldier,alec_pace16,0,
952251543247441920,#Hawaii leaving on a jet plane don’t know when I’ll be back again..... https://t.co/ociUovlmyV ,2,121,302,569,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 18:50:34,Garth Mryglod,Twitter for iPhone,1923,39818736,White Bear Lake,God is perfect love ..........David Banga,GarthMryglod,0,Hawaii
952251549257949184,Then my uncle got his rosary out doing prayers wiping oil on my head 😂 I was like what the fuck I’m trying to eat ,2,1211,317,113,,"[[-158.176921,21.368987],[-158.176921,21.404694],[-158.125777,21.404694],[-158.125777,21.368987]]",Nanakuli,2018-01-13 18:50:35,B R I T🌻,Twitter for iPhone,618,720092633926774784,,KW4EVER💙 ✖️ am👼🏼,wildchildfua,0,
952251553842282496,"In all seriousness, I’m angry. I didn’t know what to do. My sister was scared, my dad wasn’t home, my mom didn’t know what to do. I just wanna say a big Fuck You to our leaders out here who are trying to make “America Great Again” ",1,5550,456,363,,"[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 18:50:37,Sigfried,Twitter for iPhone,11610,1490075629,,,Sigfrieed_,0,
952251560901275648,Hawaii is so beautiful!#hawaii @ Hawaii https://t.co/sAbbkn4xoY ,80,15,197,57,"21.31138889,-157.79638889","[[-157.950476,21.254837],[-157.950476,21.38505],[-157.648702,21.38505],[-157.648702,21.254837]]",Honolulu,2018-01-13 18:50:38,tiedyehobo,Instagram,9021,2379070652,captain cook hawaii,"tiedye clothing ,tapestries and art.",tiedyehobo,0,hawaii
952251578572070913,When you wake up to a ballistic missile warning and think you’re life is over and 30 minutes later get your life back. #HawaiiMBB https://t.co/9lpbb6DefP ,11,491,410,931,,"[[-156.488217,20.713353],[-156.488217,20.797329],[-156.430615,20.797329],[-156.430615,20.713353]]",Kihei,2018-01-13 18:50:42,Nichole Cruz,Twitter for iPhone,1977,168333113,"Los Angeles, CA","Fitness Motivator, Athlete, Travel & Fitness Writer, Influencer, Producer, Mom, Entrepreneur. The body is the souls amplifier. Make sure it's well tuned!",thenicholecruz,0,
952251578626449410,@patersonjeff At least you're not in a Hawaiian airport ,1,479,36,438,,"[[-156.690251,20.946851],[-156.690251,21.003423],[-156.646359,21.003423],[-156.646359,20.946851]]",Napili-Honokowai,2018-01-13 18:50:42,RR,Twitter for Android,1495,159637974,Vancouver,I'm,RyanRichard5on,0,
952251581822517248,@Ms_KayMarie23 I was freaking out when I woke up! ,4,8265,462,243,,"[[-157.96614,21.37939],[-157.96614,21.428691],[-157.907975,21.428691],[-157.907975,21.37939]]",Waimalu,2018-01-13 18:50:43,giselle,Twitter for iPhone,29504,33829906,"San Diego, CA",,gisellea22,0,
952251610201178112,They said “it was a mistake “😂I can sue ? ,5,6112,1012,1008,,"[[-158.018703,21.390995],[-158.018703,21.415112],[-157.991593,21.415112],[-157.991593,21.390995]]",Waikele,2018-01-13 18:50:50,Natural Beauty.,Twitter for iPhone,24046,94044543,meow,alexes walker will forever be my girl,gabatron3,0,
952251612759605248,"@ersah0ntas ""I only weigh 82 pounds, save Bandit!"" Lol ",1,8775,269,297,,"[[-158.037918,21.384461],[-158.037918,21.405399],[-158.015309,21.405399],[-158.015309,21.384461]]",Village Park,2018-01-13 18:50:51,Brad Sturgis,Twitter for iPhone,19846,111773687,"Lost at Sea, Hawaii",,Bradstur,0,
952251620242280448,Woke up on our last morning in Hawaii to sirens and announcements telling us to seek shelter indoors immediately. My husband’s reaction was to turn on the tv to @premierleague until we got the all clear. So THAT’s what he’d do during a missile attack?! https://t.co/cqhE5vCEA7 ,4,152,83,174,,"[[-156.692441,20.91272],[-156.692441,20.91272],[-156.692441,20.91272],[-156.692441,20.91272]]",Hyatt Regency Maui Resort And Spa,2018-01-13 18:50:52,Linda Duong Nguyen,Twitter for iPhone,74,722653247429865475,"San Jose, CA",#Philanthropy Advisor @siliconvalleycf. Tweets are my own.,LindaDNguyen,0,
952251650986536960,"Pretty scary way to spend 38 minutes, let me tell you. https://t.co/HSmLZUHvyA ",353,1574,4411,662,,"[[-159.498725,22.204306],[-159.498725,22.230081],[-159.469432,22.230081],[-159.469432,22.204306]]",Princeville,2018-01-13 18:51:00,Georgiana Laudi,Twitter for iPhone,11311,19567168,,"I help #SaaS co's scale #marketing, co-host #ForgetTheFunnel, mentor & advise #startups, support #womenintech. Former VP @Unbounce. Feminist & mom. [aka Gia]",ggiiaa,0,
952251661044539392,The only notification I have got that there is no threat is because I am a student. This just seems like the worse fucking communication error ever https://t.co/aSuDw9yxmU ,2,3532,433,342,,"[[-155.987927,19.59724],[-155.987927,19.634302],[-155.943821,19.634302],[-155.943821,19.59724]]",Holualoa,2018-01-13 18:51:02,emma jae ☪,Twitter for iPhone,3776,457730432,"Lincoln, NE",Art is why i wake up in the morning but my deffinition ends there and it doesn't seem fair that i'm living for something i can't even define. ❉Ani difranco,emma_morton_7,0,
952251669361799168,@rarebreedkena Girl on an island we are all gonna die ,5,6112,1012,1008,,"[[-158.018703,21.390995],[-158.018703,21.415112],[-157.991593,21.415112],[-157.991593,21.390995]]",Waikele,2018-01-13 18:51:04,Natural Beauty.,Twitter for iPhone,24047,94044543,meow,alexes walker will forever be my girl,gabatron3,0,
952251672398475264,OMG HAWAII NEWS NOW JUST BROKE COVERAGE!!!!!! FORTY MINUTES LATER!!!!! ,15,5914,301,806,,"[[-157.765901,21.352946],[-157.765901,21.428447],[-157.705775,21.428447],[-157.705775,21.352946]]",Kailua,2018-01-13 18:51:05,Uncle,Twitter for iPhone,28343,23409033,Kailua,Life's a joke. Laugh.,marksaenz3,0,
952251671114956800,This missile alert almost made me shoot my shot. ,0,2936,209,205,,"[[-157.790493,21.351252],[-157.790493,21.40768],[-157.744374,21.40768],[-157.744374,21.351252]]",Maunawili,2018-01-13 18:51:05,Denise 🏳️‍🌈,Twitter for iPhone,2740,3161978274,"Hawaii,",sc 👻: tiedie808,Hammah_D,0,
952251697694375936,Yeah right 😒 https://t.co/UcTF0rwoAO ,2,492,130,489,,"[[-158.026656,21.397631],[-158.026656,21.458421],[-157.98498,21.458421],[-157.98498,21.397631]]",Waipio,2018-01-13 18:51:11,BlueberryQueen,Twitter for iPhone,2012,411242846,"Waipio, HI",Be a SuperGirl that makes You weird,lenlenbanayat,0,
